;Identifier;Portfolio;AssetClass;AssetID;Nominal;TVPercent;TV;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;NetExposure;LiquidityScore;ISIN;Market;Variable;Type;Unit;T0;Day 10;shock_std;Comment;Effect;Method
7492;DE000CB94MF6;981007;Bond;COMMERZBANK AG (EUR 6.500, Perpetual);1600000.0;0.261237156;1585783.0458443162;3.625595115;3.625595115;3198.789976;-574.9407264462974;-574.9407264462974;0.0;0.0;0.0;;1753435.616;4.0;DE000CB94MF6;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2874.7036322314907;RateDelta1bp × shock_bps
7493;DE000CB94MF6;981007;Bond;COMMERZBANK AG (EUR 6.500, Perpetual);1600000.0;0.261237156;1585783.0458443162;3.625595115;3.625595115;3198.789976;-574.9407264462974;-574.9407264462974;0.0;0.0;0.0;;1753435.616;4.0;DE000CB94MF6;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;10923.873802479668;SpreadDelta1bp × shock_bps
7494;DE000CZ439B6;981007;Bond;COMMERZBANK AG (EUR 5.250, 25-Mar-2029);1000000.0;0.158053614;1018872.2823166124;2.755198333;2.755198333;1110.561514;-280.7195213778636;-280.7195213778636;0.0;0.0;0.0;;1060863.014;6.0;DE000CZ439B6;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1403.5976068893196;RateDelta1bp × shock_bps
7495;DE000CZ439B6;981007;Bond;COMMERZBANK AG (EUR 5.250, 25-Mar-2029);1000000.0;0.158053614;1018872.2823166124;2.755198333;2.755198333;1110.561514;-280.7195213778636;-280.7195213778636;0.0;0.0;0.0;;1060863.014;6.0;DE000CZ439B6;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2245.756171022909;SpreadDelta1bp × shock_bps
7496;DE000CZ439T8;981007;Bond;COMMERZBANK AG (EUR 4.625, 17-Jan-2031);800000.0;0.125481871;791244.2325500157;4.234479573;4.234479573;1939.238405;-335.0507539987103;-335.0507539987103;0.0;0.0;0.0;;842240.0;7.0;DE000CZ439T8;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1675.2537699935538;RateDelta1bp × shock_bps
7497;DE000CZ439T8;981007;Bond;COMMERZBANK AG (EUR 4.625, 17-Jan-2031);800000.0;0.125481871;791244.2325500157;4.234479573;4.234479573;1939.238405;-335.0507539987103;-335.0507539987103;0.0;0.0;0.0;;842240.0;7.0;DE000CZ439T8;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2680.4060319896826;SpreadDelta1bp × shock_bps
7498;DE000DL19VZ9;981007;Bond;DEUTSCHE BANK AG (EUR 4.625, Perpetual);5400000.0;0.789397627;4982814.511919497;2.216843874;2.216843874;3863.967766;-1104.6121826027036;-1104.6121826027036;0.0;0.0;0.0;;5298472.603;6.0;DE000DL19VZ9;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;5523.060913013524;RateDelta1bp × shock_bps
7499;DE000DL19VZ9;981007;Bond;DEUTSCHE BANK AG (EUR 4.625, Perpetual);5400000.0;0.789397627;4982814.511919497;2.216843874;2.216843874;3863.967766;-1104.6121826027036;-1104.6121826027036;0.0;0.0;0.0;;5298472.603;6.0;DE000DL19VZ9;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;20987.6314694514;SpreadDelta1bp × shock_bps
7500;DK0030045703;981007;Bond;NYKREDIT A/S (EUR 4.000, 17-Jul-2028);1000000.0;0.157104778;1009402.7569690441;2.981231427;2.981231427;1288.640974;-300.92632215765576;-300.92632215765576;0.0;0.0;0.0;;1054494.384;7.0;DK0030045703;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1504.6316107882806;RateDelta1bp × shock_bps
7501;DK0030045703;981007;Bond;NYKREDIT A/S (EUR 4.000, 17-Jul-2028);1000000.0;0.157104778;1009402.7569690441;2.981231427;2.981231427;1288.640974;-300.92632215765576;-300.92632215765576;0.0;0.0;0.0;;1054494.384;7.0;DK0030045703;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2407.410577261246;SpreadDelta1bp × shock_bps
7502;DK0030352471;981007;Bond;NYKREDIT A/S (EUR 4.125, Perpetual);3800000.0;0.574030027;3752054.8106462276;0.988153485;0.988153485;571.2451894;-370.7606037051085;-370.7606037051085;0.0;0.0;0.0;;3852915.522;5.0;DK0030352471;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1853.8030185255448;RateDelta1bp × shock_bps
7503;DK0030352471;981007;Bond;NYKREDIT A/S (EUR 4.125, Perpetual);3800000.0;0.574030027;3752054.8106462276;0.988153485;0.988153485;571.2451894;-370.7606037051085;-370.7606037051085;0.0;0.0;0.0;;3852915.522;5.0;DK0030352471;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;7044.451470397073;SpreadDelta1bp × shock_bps
7504;ES0000012B47;981007;Bond;KINGDOM OF SPAIN (EUR 2.700, 31-Oct-2048);12202000.0;1.490305477;7975745.1211262755;16.11887112;16.11887112;338323.3394;-12856.000769340322;-12856.000769340322;0.0;0.0;0.0;;10002997.82;10.0;ES0000012B47;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;64280.00384670169;RateDelta1bp × shock_bps
7505;ES0000012B47;981007;Bond;KINGDOM OF SPAIN (EUR 2.700, 31-Oct-2048);12202000.0;1.490305477;7975745.1211262755;16.11887112;16.11887112;338323.3394;-12856.000769340322;-12856.000769340322;0.0;0.0;0.0;;10002997.82;10.0;ES0000012B47;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;89992.00538538226;SpreadDelta1bp × shock_bps
7506;ES0000012E69;981007;Bond;KINGDOM OF SPAIN (EUR 1.850, 30-Jul-2035);6151000.0;0.807860517;4790224.771249954;8.991600724;8.991600724;51796.06295;-4307.178852129382;-4307.178852129382;0.0;0.0;0.0;;5422396.355;10.0;ES0000012E69;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;21535.894260646935;RateDelta1bp × shock_bps
7507;ES0000012E69;981007;Bond;KINGDOM OF SPAIN (EUR 1.850, 30-Jul-2035);6151000.0;0.807860517;4790224.771249954;8.991600724;8.991600724;51796.06295;-4307.178852129382;-4307.178852129382;0.0;0.0;0.0;;5422396.355;10.0;ES0000012E69;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;30150.251964905674;SpreadDelta1bp × shock_bps
7508;ES0000012M85;981007;Bond;KINGDOM OF SPAIN (EUR 3.250, 30-Apr-2034);19210000.0;2.944527315;17823569.883232575;7.535838236;7.535838236;139212.1959;-13431.55394280821;-13431.55394280821;0.0;0.0;0.0;;19763800.62;10.0;ES0000012M85;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;67157.76971404113;RateDelta1bp × shock_bps
7509;ES0000012M85;981007;Bond;KINGDOM OF SPAIN (EUR 3.250, 30-Apr-2034);19210000.0;2.944527315;17823569.883232575;7.535838236;7.535838236;139212.1959;-13431.55394280821;-13431.55394280821;0.0;0.0;0.0;;19763800.62;10.0;ES0000012M85;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;94020.87759965747;SpreadDelta1bp × shock_bps
7510;ES0840609012;981007;Bond;CAIXABANK (EUR 5.250, Perpetual);3000000.0;0.449702556;2942990.354608936;0.947859678;0.947859678;345.0820896;-278.95418898767315;-278.95418898767315;0.0;0.0;0.0;;3018423.913;3.0;ES0840609012;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1394.7709449383674;RateDelta1bp × shock_bps
7511;ES0840609012;981007;Bond;CAIXABANK (EUR 5.250, Perpetual);3000000.0;0.449702556;2942990.354608936;0.947859678;0.947859678;345.0820896;-278.95418898767315;-278.95418898767315;0.0;0.0;0.0;;3018423.913;3.0;ES0840609012;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;5300.129590765798;SpreadDelta1bp × shock_bps
7512;ES0840609020;981007;Bond;CAIXABANK (EUR 5.875, Perpetual);800000.0;0.123445979;778554.6072075493;2.308774333;2.308774333;512.9100753;-179.75068939596866;-179.75068939596866;0.0;0.0;0.0;;828575.0;5.0;ES0840609020;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;898.7534469798444;RateDelta1bp × shock_bps
7513;ES0840609020;981007;Bond;CAIXABANK (EUR 5.875, Perpetual);800000.0;0.123445979;778554.6072075493;2.308774333;2.308774333;512.9100753;-179.75068939596866;-179.75068939596866;0.0;0.0;0.0;;828575.0;5.0;ES0840609020;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;3415.2630985234096;SpreadDelta1bp × shock_bps
7514;ES0840609061;981007;Bond;CAIXABANK (EUR 6.250, Perpetual);800000.0;0.119958468;686845.7354591229;5.764973781;5.764973781;3204.930055;-395.96476565135055;-395.96476565135055;0.0;0.0;0.0;;805166.6667;6.0;ES0840609061;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1979.8238282567552;RateDelta1bp × shock_bps
7515;ES0840609061;981007;Bond;CAIXABANK (EUR 6.250, Perpetual);800000.0;0.119958468;686845.7354591229;5.764973781;5.764973781;3204.930055;-395.96476565135055;-395.96476565135055;0.0;0.0;0.0;;805166.6667;6.0;ES0840609061;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;7523.330547375672;SpreadDelta1bp × shock_bps
7516;FR0010070060;981007;Bond;REPUBLIC OF FRANCE (EUR 4.750, 25-Apr-2035);11755200.0;2.024827558;12554319.399571532;7.758285253;7.758285253;105387.6694;-9739.999105914763;-9739.999105914763;0.0;0.0;0.0;;13590734.22;10.0;FR0010070060;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;48699.99552957388;RateDelta1bp × shock_bps
7517;FR0010070060;981007;Bond;REPUBLIC OF FRANCE (EUR 4.750, 25-Apr-2035);11755200.0;2.024827558;12554319.399571532;7.758285253;7.758285253;105387.6694;-9739.999105914763;-9739.999105914763;0.0;0.0;0.0;;13590734.22;10.0;FR0010070060;Gov Spreads;Medium risk countries;absolute;bps;0.0;-4.0;-0.0004;Spread vs. swap rate;38959.99642365905;SpreadDelta1bp × shock_bps
7518;FR0013259132;981007;Fund Unit;GROUPAMA AXIOM LEGACY - I;10354928.36;1.62523142;10284653.403608002;3.282306222;4.689988881;16833.27652;-3375.738185777602;-4823.491010786032;4.215953496;-219.6521302;0.0;;10908720.34;;FR0013259132;Fund Unit;Bond funds;relative;%;0.0;0.5515485787017438;0.005515485787017438;;56724.85967200045;TV × shock_dec (Fund Unit)
7519;FR0013455854;981007;Bond;LA MONDIALE (EUR 4.375, Perpetual);4000000.0;0.581933134;3501109.6580173317;3.989077969;3.989077969;7452.938595;-1396.6199403850062;-1396.6199403850062;0.0;0.0;0.0;;3905961.538;4.0;FR0013455854;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;6983.09970192504;RateDelta1bp × shock_bps
7520;FR0013455854;981007;Bond;LA MONDIALE (EUR 4.375, Perpetual);4000000.0;0.581933134;3501109.6580173317;3.989077969;3.989077969;7452.938595;-1396.6199403850062;-1396.6199403850062;0.0;0.0;0.0;;3905961.538;4.0;FR0013455854;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;26535.77886731516;SpreadDelta1bp × shock_bps
7521;FR0013461795;981007;Bond;LA BANQUE POSTALE SA (EUR 3.875, Perpetual);1400000.0;0.208044769;1356414.765202028;1.080321634;1.080321634;239.4875696;-146.5364215524781;-146.5364215524781;0.0;0.0;0.0;;1396405.906;3.0;FR0013461795;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;732.6821077623914;RateDelta1bp × shock_bps
7522;FR0013461795;981007;Bond;LA BANQUE POSTALE SA (EUR 3.875, Perpetual);1400000.0;0.208044769;1356414.765202028;1.080321634;1.080321634;239.4875696;-146.5364215524781;-146.5364215524781;0.0;0.0;0.0;;1396405.906;3.0;FR0013461795;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;2784.192009497088;SpreadDelta1bp × shock_bps
7523;FR0013476611;981007;Bond;BNP PARIBAS SA (EUR 1.125, 15-Jan-2032);1300000.0;0.186382107;1193890.925613865;1.723500831;1.723500831;581.3194816;-205.76720024188555;-205.76720024188555;0.0;0.0;0.0;;1251005.137;7.0;FR0013476611;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1028.836001209429;RateDelta1bp × shock_bps
7524;FR0013476611;981007;Bond;BNP PARIBAS SA (EUR 1.125, 15-Jan-2032);1300000.0;0.186382107;1193890.925613865;1.723500831;1.723500831;581.3194816;-205.76720024188555;-205.76720024188555;0.0;0.0;0.0;;1251005.137;7.0;FR0013476611;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;3909.576804595831;SpreadDelta1bp × shock_bps
7525;FR0014000OZ2;981007;Bond;SOCIETE GENERALE SA (EUR 1.000, 24-Nov-2030);1300000.0;0.191450331;1263391.1368145638;0.630868859;0.630868859;129.5774819;-79.70341249529167;-79.70341249529167;0.0;0.0;0.0;;1285023.288;7.0;FR0014000OZ2;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;398.5170624764589;RateDelta1bp × shock_bps
7526;FR0014000OZ2;981007;Bond;SOCIETE GENERALE SA (EUR 1.000, 24-Nov-2030);1300000.0;0.191450331;1263391.1368145638;0.630868859;0.630868859;129.5774819;-79.70341249529167;-79.70341249529167;0.0;0.0;0.0;;1285023.288;7.0;FR0014000OZ2;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;1514.364837410544;SpreadDelta1bp × shock_bps
7527;FR0014009HA0;981007;Bond;BNP PARIBAS SA (EUR 2.500, 31-Mar-2032);7000000.0;1.023346794;6521860.853947093;1.908823613;1.908823613;3785.051423;-1244.9081998714555;-1244.9081998714555;0.0;0.0;0.0;;6868750.0;8.0;FR0014009HA0;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;6224.540999357286;RateDelta1bp × shock_bps
7528;FR0014009HA0;981007;Bond;BNP PARIBAS SA (EUR 2.500, 31-Mar-2032);7000000.0;1.023346794;6521860.853947093;1.908823613;1.908823613;3785.051423;-1244.9081998714555;-1244.9081998714555;0.0;0.0;0.0;;6868750.0;8.0;FR0014009HA0;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;23653.25579755769;SpreadDelta1bp × shock_bps
7529;FR001400L9Q7;981007;Bond;VALEO (EUR 5.875, 12-Apr-2029);1500000.0;0.244436334;1452111.6570838417;3.222296495;3.222296495;2382.041617;-467.91343029699055;-467.91343029699055;0.0;0.0;0.0;;1640667.74;5.0;FR001400L9Q7;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2339.5671514849555;RateDelta1bp × shock_bps
7530;FR001400L9Q7;981007;Bond;VALEO (EUR 5.875, 12-Apr-2029);1500000.0;0.244436334;1452111.6570838417;3.222296495;3.222296495;2382.041617;-467.91343029699055;-467.91343029699055;0.0;0.0;0.0;;1640667.74;5.0;FR001400L9Q7;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0.0;-28.0;-0.0028;Spread vs. swap rate;13101.576048315736;SpreadDelta1bp × shock_bps
7531;FR001400M1X9;981007;Bond;SOCIETE GENERALE SA (EUR 6.500, 16-May-2044);3600000.0;0.62313489;3503785.0188172366;6.31129475;6.31129475;22362.74435;-2211.341999438988;-2211.341999438988;0.0;0.0;0.0;;4182509.589;7.0;FR001400M1X9;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;11056.709997194954;RateDelta1bp × shock_bps
7532;FR001400M1X9;981007;Bond;SOCIETE GENERALE SA (EUR 6.500, 16-May-2044);3600000.0;0.62313489;3503785.0188172366;6.31129475;6.31129475;22362.74435;-2211.341999438988;-2211.341999438988;0.0;0.0;0.0;;4182509.589;7.0;FR001400M1X9;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;42015.49798934083;SpreadDelta1bp × shock_bps
7533;FR001400MLX3;981007;Bond;ILIAD SA (EUR 5.375, 15-Feb-2029);4400000.0;0.685384173;4062759.3333126013;3.282491367;3.282491367;6624.162231;-1333.5972437797288;-1333.5972437797288;0.0;0.0;0.0;;4600329.589;6.0;FR001400MLX3;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;6667.986218898653;RateDelta1bp × shock_bps
7534;FR001400MLX3;981007;Bond;ILIAD SA (EUR 5.375, 15-Feb-2029);4400000.0;0.685384173;4062759.3333126013;3.282491367;3.282491367;6624.162231;-1333.5972437797288;-1333.5972437797288;0.0;0.0;0.0;;4600329.589;6.0;FR001400MLX3;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0.0;-28.0;-0.0028;Spread vs. swap rate;37340.72282583241;SpreadDelta1bp × shock_bps
7535;FR001400NBC6;981007;Bond;REPUBLIC OF FRANCE (EUR 2.500, 24-Sep-2027);35031500.0;5.31406689;34831888.786289625;2.358937765;2.358937765;28469.06039;-8216.62578842586;-8216.62578842586;0.0;0.0;0.0;;35668257.5;10.0;FR001400NBC6;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;41083.12894212935;RateDelta1bp × shock_bps
7536;FR001400NBC6;981007;Bond;REPUBLIC OF FRANCE (EUR 2.500, 24-Sep-2027);35031500.0;5.31406689;34831888.786289625;2.358937765;2.358937765;28469.06039;-8216.62578842586;-8216.62578842586;0.0;0.0;0.0;;35668257.5;10.0;FR001400NBC6;Gov Spreads;Medium risk countries;absolute;bps;0.0;-4.0;-0.0004;Spread vs. swap rate;32866.50315370344;SpreadDelta1bp × shock_bps
7537;FR001400OHF4;981007;Bond;REPUBLIC OF FRANCE (EUR 3.250, 25-May-2055);2881600.0;0.380033226;2125812.589127629;17.45191114;17.45191114;110836.0021;-3709.949240574871;-3709.949240574871;0.0;0.0;0.0;;2550800.215;10.0;FR001400OHF4;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;18549.74620287438;RateDelta1bp × shock_bps
7538;FR001400OHF4;981007;Bond;REPUBLIC OF FRANCE (EUR 3.250, 25-May-2055);2881600.0;0.380033226;2125812.589127629;17.45191114;17.45191114;110836.0021;-3709.949240574871;-3709.949240574871;0.0;0.0;0.0;;2550800.215;10.0;FR001400OHF4;Gov Spreads;Medium risk countries;absolute;bps;0.0;-4.0;-0.0004;Spread vs. swap rate;14839.796962299484;SpreadDelta1bp × shock_bps
7539;FR001400Q6Z9;981007;Bond;AIR FRANCE-KLM (EUR 4.625, 23-May-2029);3100000.0;0.491578652;2895608.661996361;3.456511952;3.456511952;5342.734281;-1000.870594850515;-1000.870594850515;0.0;0.0;0.0;;3299498.164;6.0;FR001400Q6Z9;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;5004.352974252581;RateDelta1bp × shock_bps
7540;FR001400Q6Z9;981007;Bond;AIR FRANCE-KLM (EUR 4.625, 23-May-2029);3100000.0;0.491578652;2895608.661996361;3.456511952;3.456511952;5342.734281;-1000.870594850515;-1000.870594850515;0.0;0.0;0.0;;3299498.164;6.0;FR001400Q6Z9;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0.0;-28.0;-0.0028;Spread vs. swap rate;28024.37665581442;SpreadDelta1bp × shock_bps
7541;FR001400QMF9;981007;Bond;REPUBLIC OF FRANCE (EUR 3.000, 25-Nov-2034);15724500.0;2.29296;14159171.929734664;8.140880853;8.140880853;123484.4563;-11526.8131657112;-11526.8131657112;0.0;0.0;0.0;;15390451.31;10.0;FR001400QMF9;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;57634.06582855608;RateDelta1bp × shock_bps
7542;FR001400QMF9;981007;Bond;REPUBLIC OF FRANCE (EUR 3.000, 25-Nov-2034);15724500.0;2.29296;14159171.929734664;8.140880853;8.140880853;123484.4563;-11526.8131657112;-11526.8131657112;0.0;0.0;0.0;;15390451.31;10.0;FR001400QMF9;Gov Spreads;Medium risk countries;absolute;bps;0.0;-4.0;-0.0004;Spread vs. swap rate;46107.2526628448;SpreadDelta1bp × shock_bps
7543;FR001400UM87;981007;Bond;SOC D'ETUDES PLACE FINAN (EUR 6.000, Perpetual);2000000.0;0.297345537;1647362.1982555543;6.860237419;6.860237419;11788.74871;-1130.129579511885;-1130.129579511885;0.0;0.0;0.0;;1995796.703;4.0;FR001400UM87;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;5650.647897559432;RateDelta1bp × shock_bps
7544;FR001400UM87;981007;Bond;SOC D'ETUDES PLACE FINAN (EUR 6.000, Perpetual);2000000.0;0.297345537;1647362.1982555543;6.860237419;6.860237419;11788.74871;-1130.129579511885;-1130.129579511885;0.0;0.0;0.0;;1995796.703;4.0;FR001400UM87;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;21472.462010725845;SpreadDelta1bp × shock_bps
7545;FR001400WK95;981007;Bond;RENAULT S.A. (EUR 3.500, 17-Jan-2028);3400000.0;0.515031688;3345184.482643472;2.469520545;2.469520545;2982.205228;-826.100180670325;-826.100180670325;0.0;0.0;0.0;;3456916.0;7.0;FR001400WK95;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4130.50090335163;RateDelta1bp × shock_bps
7546;FR001400WK95;981007;Bond;RENAULT S.A. (EUR 3.500, 17-Jan-2028);3400000.0;0.515031688;3345184.482643472;2.469520545;2.469520545;2982.205228;-826.100180670325;-826.100180670325;0.0;0.0;0.0;;3456916.0;7.0;FR001400WK95;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;5782.701264692275;SpreadDelta1bp × shock_bps
7547;FR001400WKP0;981007;Bond;GROUPE BPCE SA (EUR 4.250, 16-Jul-2035);3500000.0;0.525943642;3106608.7920151437;4.61058933;4.61058933;9534.848215;-1432.329734894921;-1432.329734894921;0.0;0.0;0.0;;3530157.534;7.0;FR001400WKP0;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;7161.648674474614;RateDelta1bp × shock_bps
7548;FR001400WKP0;981007;Bond;GROUPE BPCE SA (EUR 4.250, 16-Jul-2035);3500000.0;0.525943642;3106608.7920151437;4.61058933;4.61058933;9534.848215;-1432.329734894921;-1432.329734894921;0.0;0.0;0.0;;3530157.534;7.0;FR001400WKP0;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;27214.26496300354;SpreadDelta1bp × shock_bps
7549;FXF11703;981007;Currency Forward;NATIXIS_FR EUR/CAD 20250414;-42980.57999999821;-0.006571667000000225;-44109.3200000003;0.076712328;0.0;-0.0063160720000001724;0.33837286236969827;0.0;0.0;269299.6633;0.0;NATIXIS;-44109.3200000003;;;;;;;;;;;0.0;
7550;FXW1023886;981007;Currency Forward;FXW1023886 GOLDMAN_SACHS_DE EUR/JPY 20250414;1507.3392000000022;0.00021003299999999836;7973.716682837039;0.076712328;0.0;0.0002085019999999993;-0.06116823695528669;-0.0;0.0;-1176.061484;0.0;GOLDMAN SACHS BANK EUROPE SE;1409.7523999999976;;;FX;EURJPY;relative;%;0.0;0.5291005291005346;0.005291005291005346;;-622.25475343916;FXDelta × shock_dec
7551;FXW1023897;981007;Currency Forward;FXW1023897 NATIXIS_FR EUR/GBP 20250414;-2971.971499999985;-0.00038808800000000865;24026.01344721577;0.076712328;0.0;-0.0003838909999999973;-0.18430914240952267;-0.0;0.0;-4771.438671;0.0;NATIXIS;-2604.8671999999788;;;FX;EURGBP;relative;%;0.0;0.5291005291005346;0.005291005291005346;;-2524.5707253968517;FXDelta × shock_dec
7552;FXW1023899;981007;Currency Forward;FXW1023899 BNP_PARIBAS_FR EUR/USD 20250414;-5758.449900000007;-0.0007575209999999832;46497.802075452186;0.076712328;0.0;-0.0007436749999999992;-0.35669546440911687;-0.0;0.0;-9241.972093;0.0;BNP PARIBAS;-5084.5135999999475;;;FX;EURUSD;relative;%;0.0;0.5291005291005346;0.005291005291005346;;-4889.932324338675;FXDelta × shock_dec
7553;GR0124039737;981007;Bond;HELLENIC REPUBLIC OF GREECE (EUR 4.250, 15-Jun-2033);2481000.0;0.405802917;2485229.9620898217;6.699756624;6.699756624;15468.77245;-1665.0435900674552;-1665.0435900674552;0.0;0.0;0.0;;2723767.549;9.0;GR0124039737;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;8325.217950337286;RateDelta1bp × shock_bps
7554;GR0124039737;981007;Bond;HELLENIC REPUBLIC OF GREECE (EUR 4.250, 15-Jun-2033);2481000.0;0.405802917;2485229.9620898217;6.699756624;6.699756624;15468.77245;-1665.0435900674552;-1665.0435900674552;0.0;0.0;0.0;;2723767.549;9.0;GR0124039737;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;11655.305130472187;SpreadDelta1bp × shock_bps
7555;GR0138018842;981007;Bond;HELLENIC REPUBLIC OF GREECE (EUR 4.125, 15-Jun-2054);1289000.0;0.192784274;1031715.1661697355;16.06437501;16.06437501;48810.69633;-1657.3859332855095;-1657.3859332855095;0.0;0.0;0.0;;1293976.776;9.0;GR0138018842;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;8286.929666427557;RateDelta1bp × shock_bps
7556;GR0138018842;981007;Bond;HELLENIC REPUBLIC OF GREECE (EUR 4.125, 15-Jun-2054);1289000.0;0.192784274;1031715.1661697355;16.06437501;16.06437501;48810.69633;-1657.3859332855095;-1657.3859332855095;0.0;0.0;0.0;;1293976.776;9.0;GR0138018842;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;11601.701532998566;SpreadDelta1bp × shock_bps
