;Portfolio;Counterparty;Balance_J;Balance_J_1;Variation;Seuil declenchement;Seuil_respecte;Appel_declenche;Sens_appel;Balance_apres_appel;Fonds_monetaires_initial;Fonds_monetaires_utilises;Fonds_monetaires_restant;Obligations_liquides_initial;Obligations_liquides_utilisees;Obligations_liquides_restantes;Cash_deficit_couvert_par_fonds;Cash_deficit_couvert_par_obligations;Futures_augmentent_cash;Futures_couverts_par_fonds;Futures_couverts_par_cash;Futures_couverts_par_obligations;Options_augmentent_cash;Options_couverts_par_fonds;Options_couverts_par_cash;Options_couverts_par_obligations;Liability_total;Liability_couverts_par_fonds;Liability_couverts_par_cash;Liability_couverts_par_obligations;Cash_initial;Cash_disponible;Cash_utilise;Cash_restant;Alerte
70;300193;DEUTSCHE BANK AKTIENGESELLSCHAFT;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
71;300193;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
72;300193;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
73;300193;MORGAN STANLEY EUROPE SE;-7814406.149068956;659401.819500002;-8473807.968568958;100000.0;False;True;Groupama poste;-7814406.149068956;29862411.724829692;8473807.968568958;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
74;300193;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
75;300193;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
76;300193;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
77;300193;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29862411.724829692;0.0;20298974.235060733;20729746.013881702;0.0;20729746.013881702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
78;300203;BARCLAYS CAPITAL SECURITIES LTD;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;397910853.4933827;397910853.4933827;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;397910853.4933827;36500256.24045205;0.0;996960370.7;996960370.7;36500256.24045205;960460114.459548;
79;300203;BNP PARIBAS;170180.9046225235;170535.89855115997;-354.99392863648245;100000.0;True;False;Aucun appel;170535.89855115997;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
80;300203;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-42861.97670156917;-42926.135136200595;64.15843463142664;100000.0;True;False;Aucun appel;-42926.135136200595;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
81;300203;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;483742.56987913494;484671.1578740416;-928.5879949066439;100000.0;True;False;Aucun appel;484671.1578740416;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
82;300203;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
83;300203;JP MORGAN SE;-2987.443977682913;-2990.4615745993037;3.01759691639063;100000.0;True;False;Aucun appel;-2990.4615745993037;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
84;300203;NATIXIS;129165.54200632658;129516.1728578787;-350.6308515521232;100000.0;True;False;Aucun appel;129516.1728578787;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
85;300203;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-99397.42246037532;-99499.93616539569;102.51370502036298;100000.0;True;False;Aucun appel;-99499.93616539569;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
86;300203;SOCIETE GENERALE;-191461.6351910506;-191686.9386285243;225.30343747371808;100000.0;True;False;Aucun appel;-191686.9386285243;397910853.4933827;0.0;0.0;41871402.641355224;0.0;41871402.641355224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434411109.73383474;0.0;0.0;0.0;996960370.7;996960370.7;0.0;960460114.459548;
87;300208;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;97767749.10427678;0.0;710992586.3403665;710992586.3403665;97767749.10427678;613224837.2360897;
88;300208;BNP PARIBAS;-49567.51551321092;-49559.20177257717;-8.313740633748239;100000.0;True;False;Aucun appel;-49559.20177257717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
89;300208;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-51574.418597798096;-51581.12455022637;6.705952428274031;100000.0;True;False;Aucun appel;-51581.12455022637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
90;300208;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;523898.1758570932;524828.3834637211;-930.2076066279551;100000.0;True;False;Aucun appel;524828.3834637211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
91;300208;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
92;300208;JP MORGAN SE;7150.832734560243;7155.145598598734;-4.3128640384911705;100000.0;True;False;Aucun appel;7155.145598598734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
93;300208;NATIXIS;361109.54366188013;361794.24458386126;-684.7009219811298;100000.0;True;False;Aucun appel;361794.24458386126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
94;300208;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-126543.83670758767;-126647.08122949717;103.24452190949523;100000.0;True;False;Aucun appel;-126647.08122949717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
95;300208;SOCIETE GENERALE;-20417.179671621234;-20366.006400428145;-51.17327119308902;100000.0;True;False;Aucun appel;-20366.006400428145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97767749.10427678;0.0;0.0;0.0;710992586.3403665;710992586.3403665;0.0;613224837.2360897;
96;300406;BNP PARIBAS;569157.9992117005;-261677.53024999984;830835.5294617004;100000.0;False;True;Contrepartie poste;569157.9992117005;33720250.00616325;19348286.21161841;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;19348286.21161841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
97;300406;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
98;300406;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
99;300406;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
100;300406;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
101;300406;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
102;300406;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
103;300406;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
104;300406;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
105;300406;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
106;300406;State Street Bank International GmbH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;33720250.00616325;0.0;14371963.794544838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
107;300636;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;20944045.61667329;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;20944045.61667329;106773407.1475016;0.0;339708461.9;339708461.9;106773407.1475016;232935054.7524984;
108;300636;BNP PARIBAS;-35291.64154254372;-35294.96684820416;3.3253056604371523;100000.0;True;False;Aucun appel;-35294.96684820416;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
109;300636;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-23034.416652382322;-23037.099098824554;2.682446442231594;100000.0;True;False;Aucun appel;-23037.099098824554;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
110;300636;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;444860.03147904883;445642.5079704193;-782.4764913704712;100000.0;True;False;Aucun appel;445642.5079704193;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
111;300636;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
112;300636;NATIXIS;273837.68961863057;274260.0799531874;-422.39033455681056;100000.0;True;False;Aucun appel;274260.0799531874;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
113;300636;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-113824.24690718896;-113891.97219427701;67.72528708804748;100000.0;True;False;Aucun appel;-113891.97219427701;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
114;300636;SOCIETE GENERALE;21891.498085698247;21923.483410300596;-31.985324602348555;100000.0;True;False;Aucun appel;21923.483410300596;20944045.61667329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127717452.7641749;0.0;0.0;0.0;339708461.9;339708461.9;0.0;232935054.7524984;
115;300644;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;31943961.96187173;0.0;103065831.9;103065831.9;31943961.96187173;71121869.93812828;
116;300644;BARCLAYS CAPITAL SECURITIES LTD;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
117;300644;BNP PARIBAS;298463.6017468197;36685.567983476016;261778.03376334367;100000.0;False;True;Contrepartie poste;298463.6017468197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
118;300644;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
119;300644;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;320903.78999730473;321462.26516727253;-558.4751699678018;100000.0;True;False;Aucun appel;321462.26516727253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
120;300644;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
121;300644;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
122;300644;JP MORGAN SE;1298.1508955492338;1298.417709400656;-0.26681385142205727;250000.0;True;False;Aucun appel;1298.417709400656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
123;300644;NATIXIS;262059.11429959396;262420.1917265093;-361.07742691534804;100000.0;True;False;Aucun appel;262420.1917265093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
124;300644;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-25687.623650434663;-25646.13355334675;-41.490097087913455;100000.0;True;False;Aucun appel;-25646.13355334675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
125;300644;SOCIETE GENERALE;-42457.14953304226;-42417.73916379607;-39.41036924619402;100000.0;True;False;Aucun appel;-42417.73916379607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31943961.96187173;0.0;0.0;0.0;103065831.9;103065831.9;0.0;71121869.93812828;
126;300645;BNP PARIBAS;-55842.99356476368;-55873.34451494897;30.35095018528955;100000.0;True;False;Aucun appel;-55873.34451494897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;927919.6423453592;0.0;76481214.29858145;76481214.29858145;927919.6423453592;75553294.6562361;
127;300645;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-1723.0833724621898;-1723.7800015496573;0.6966290874674996;100000.0;True;False;Aucun appel;-1723.7800015496573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
128;300645;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;78583.23220541811;78712.2507934753;-129.01858805718075;100000.0;True;False;Aucun appel;78712.2507934753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
129;300645;JP MORGAN SE;111759.50572762996;24053.230714274672;87706.27501335529;100000.0;True;False;Aucun appel;24053.230714274672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
130;300645;NATIXIS;10497.705458539822;10558.077745202077;-60.37228666225565;100000.0;True;False;Aucun appel;10558.077745202077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
131;300645;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;12897.772124683945;12928.322897625254;-30.550772941309333;100000.0;True;False;Aucun appel;12928.322897625254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
132;300645;SOCIETE GENERALE;-19455.97231520509;-19433.80922419837;-22.163091006721515;100000.0;True;False;Aucun appel;-19433.80922419837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927919.6423453592;0.0;0.0;0.0;76481214.29858145;76481214.29858145;0.0;75553294.6562361;
133;300647;BNP PARIBAS;8556569.029608393;2103432.285621;6453136.743987393;100000.0;False;True;Contrepartie poste;8556569.029608393;43605881.143989354;10302.670100000076;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;10302.670100000076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
134;300647;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
135;300647;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
136;300647;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
137;300647;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
138;300647;JP MORGAN SE;542477.3927579923;545890.1658424999;-3412.773084507673;100000.0;True;False;Aucun appel;545890.1658424999;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
139;300647;MORGAN STANLEY EUROPE SE;-864723.4272107993;62810.52372499999;-927533.9509357993;250000.0;False;True;Groupama poste;-864723.4272107993;43605881.143989354;927533.9509357993;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
140;300647;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
141;300647;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
142;300647;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;43605881.143989354;0.0;42668044.522953555;5870982.2752416385;0.0;5870982.2752416385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7006490.2;7006490.2;0.0;7006490.2;
143;300661;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;571558694.2226969;0.0;571558694.2226969;0.0;0.0;1266292.2576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3151126.931386929;3151126.931386929;0.0;3151126.931386929;
144;300661;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;571558694.2226969;0.0;571558694.2226969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3151126.931386929;3151126.931386929;0.0;3151126.931386929;
