Portfolio,d1_id,TV,Duration_t,DollarRateConvexity1pc,TotalEffect,Counterparty,ISIN,AssetClass,TV_day,shock_rates_dec,Duration_next,AssetType,Sector1,Seniority,CompositeBroadRating,MaturityDate,Maturity,Maturity Band,EffectiveMaturityDate,LiquidityScore,Country,{Class_Rating},TV_change
981017,XS2641927574,4583931.506848985,2.816130577216561,5173.825385895791,-86789.11020764231,,XS2641927574,Bond,4497142.396641343,0.0025,2.945476211863956,Bond,Financials,Senior,BBB,2029-06-30 00:00:00,4.252054794520548,1-5,2028-06-30,6.0,Ireland,IG,86789.11020764243
981017,XS2904849879,4140630.1371053937,3.9018436894384134,8233.93931727402,-202702.57785253317,,XS2904849879,Bond,3937927.5592528605,0.0025,4.107692172370264,Bond,Financials,Subordinated,BBB,2035-01-02 00:00:00,9.764383561643836,5-10,2029-10-02,6.0,Austria,IG,202702.5778525332
981017,XS2919680236,4970542.191784944,8.317427464384354,42707.20855674758,-255239.63808398345,,XS2919680236,Bond,4715302.553700961,0.0025,9.385107678303044,Bond,Corporates,Senior,BBB,2035-10-18 00:00:00,10.556164383561644,10+,2035-07-18,7.0,Germany,IG,255239.6380839832
981017,XS2977890313,4417953.205479452,4.20125940640656,10026.141304742008,-320361.6766812247,,XS2977890313,Bond,4097591.5287982277,0.0025,4.45191293902511,Bond,Corporates,Subordinated,BB,9999-12-31 00:00:00,7980.049315068493,10+,2030-01-23,6.0,Italy,HY,320361.6766812247
981017,XS2987792269,5971417.808639263,4.241425343291009,13754.94919394662,-318015.4236745045,,XS2987792269,Bond,5653402.3849647585,0.0025,4.585299073139675,Bond,Financials,Subordinated,BB,2035-04-30 00:00:00,10.087671232876712,10+,2030-01-30,6.0,Greece,HY,318015.4236745043
981017,XS3003295519,5713463.013698629,8.105571750004742,45621.13060737734,-284473.55038705224,,XS3003295519,Bond,5428989.463311577,0.0025,9.246100015189176,Bond,Corporates,Senior,BBB,2035-02-17 00:00:00,9.89041095890411,5-10,2034-11-17,7.0,Netherlands,IG,284473.5503870519
981017,XS3004055177,6127008.904171441,5.9920063968037285,26942.786536082687,-247595.1104825422,,XS3004055177,Bond,5879413.793688899,0.0025,6.665576060205796,Bond,Financials,Senior,BBB,2033-02-18 00:00:00,7.8931506849315065,5-10,2032-02-18,5.0,Spain,IG,247595.11048254184
981017,XS3011736108,3430099.726027555,6.663852872123573,18587.186136464014,-140352.64909074572,,XS3011736108,Bond,3289747.0769368093,0.0025,7.1285325255351735,Bond,Corporates,Senior,BBB,2033-02-27 00:00:00,7.917808219178082,5-10,2032-11-27,6.0,United Kingdom,IG,140352.6490907455
981017,XS3025207807,1617740.9246575946,5.8161732196734635,6742.8716038625225,-117423.10508337572,,XS3025207807,Bond,1500317.819574219,0.0025,5.984745009770027,Bond,Financials,Subordinated,BBB,2033-03-26 00:00:00,7.991780821917808,5-10,2031-12-26,6.0,Switzerland,IG,117423.1050833757
981017,XS3032018239,8660665.342467021,3.670648784753813,15080.904514164324,-196787.0858348772,,XS3032018239,Bond,8463878.256632144,0.0025,4.047671397607921,Bond,Corporates,Senior,A,2029-03-21 00:00:00,3.9753424657534246,1-5,2029-03-21,6.0,United States,IG,196787.08583487757
981017,XS3037678862,3684275.0000031833,9.354587753618368,39972.91866426774,-212861.98715563904,,XS3037678862,Bond,3471413.012847544,0.0025,10.35391072022506,Bond,Corporates,Senior,BBB,2037-06-01 00:00:00,12.178082191780822,10+,2037-03-01,6.0,United States,IG,212861.9871556391
981017,XS3037682112,12786432.000000004,8.013387609865513,100776.93592846049,-632024.4024665325,,XS3037682112,Bond,12154407.597533472,0.0025,10.532811008077026,Bond,Corporates,Senior,BBB,2035-03-31 00:00:00,10.005479452054795,10+,2034-12-31,5.0,Netherlands,IG,632024.4024665318
981017,XS3038544790,3494074.076150994,6.736100482391644,19315.29754845593,-144380.0147946144,,XS3038544790,Bond,3349694.0613563797,0.0025,7.218982921103042,Bond,Corporates,Senior,BBB,2033-04-02 00:00:00,8.01095890410959,5-10,2033-01-02,6.0,Australia,IG,144380.01479461417
