day_index,day_label,Portfolio,Identifier,AssetClass,TV_start,TV_pre_collateral,TV_end_of_day,Stress_PnL,Collateral_sales
5,Day 5,300191,FR0129101939,Bond,-6279.311850617248,-6280.881402076684,-6280.881402076684,-1.5695514594362976,0.0
5,Day 5,300191,FR0129102523,Bond,-821.160480185991,-821.184487351639,-821.184487351639,-0.024007165647958573,0.0
5,Day 5,300191,FR0129104735,Bond,-96694.86343097745,-96769.31980494822,-96769.31980494822,-74.45637397076644,0.0
5,Day 5,300191,FR0129105732,Bond,-1264.1106073236765,-1264.168130879626,-1264.168130879626,-0.057523555949501315,0.0
5,Day 5,300191,FR0129106086,Bond,-2266.831778010047,-2266.967389444877,-2266.967389444877,-0.13561143483002525,0.0
5,Day 5,300191,FR0129106409,Bond,-5473.312993218872,-5473.7367299588295,-5473.7367299588295,-0.4237367399573486,0.0
5,Day 5,300191,FR0129107100,Bond,-4557.701966852237,-4558.03012139385,-4558.03012139385,-0.32815454161300295,0.0
5,Day 5,300191,FR0129107423,Bond,-37382.386954226946,-37399.89700413129,-37399.89700413129,-17.510049904347397,0.0
5,Day 5,300191,FR0129108546,Bond,-60108.81561414979,-60156.82297756515,-60156.82297756515,-48.00736341535958,0.0
5,Day 5,300191,FR0129108900,Bond,-17412.67998450143,-17419.415715737876,-17419.415715737876,-6.735731236447464,0.0
5,Day 5,300191,FR0129108918,Bond,-22954.139809969594,-22960.702060812415,-22960.702060812415,-6.562250842820504,0.0
5,Day 5,300191,FR0129109825,Bond,-16296.896179177204,-16310.136840343988,-16310.136840343988,-13.240661166784776,0.0
5,Day 5,300191,FR0129110146,Bond,-103535.82326908202,-103607.5920117668,-103607.5920117668,-71.76874268478423,0.0
5,Day 5,300191,IRSB100008195,Swap,5854.790066940885,5855.1509974680985,5855.1509974680985,0.3609305272138954,0.0
5,Day 5,300191,IRSB100008252,Swap,3987.927197746199,3988.2167455252984,3988.2167455252984,0.28954777909939367,0.0
5,Day 5,300191,IRSB100008289,Swap,3805.404272704702,3805.706634505124,3805.706634505124,0.30236180042174965,0.0
5,Day 5,300191,IRSB100008398,Swap,7438.488632795524,7439.252892823261,7439.252892823261,0.7642600277376914,0.0
5,Day 5,300191,IRSB100008403,Swap,3967.1487529633255,3967.556353670997,3967.556353670997,0.40760070767146317,0.0
5,Day 5,300191,IRSB100008630,Swap,7501.472626281239,7503.014080599141,7503.014080599141,1.5414543179022075,0.0
5,Day 5,300191,IRSB100008770,Swap,27680.48620118402,27686.78088394783,27686.78088394783,6.294682763811579,0.0
5,Day 5,300191,IRSB100008780,Swap,28510.431039429364,28517.109744935737,28517.109744935737,6.678705506372353,0.0
5,Day 5,300191,IRSB100008821,Swap,644.7767276554948,644.7970439553886,644.7970439553886,0.0203162998938069,0.0
5,Day 5,300191,IRSB100008858,Swap,32345.797344550152,32354.393636268756,32354.393636268756,8.596291718604334,0.0
5,Day 5,300191,IRSB100009066,Swap,8800.4022420311,8800.944760863733,8800.944760863733,0.5425188326335046,0.0
5,Day 5,300191,IRSB100009071,Swap,19973.24621013344,19975.9823831808,19975.9823831808,2.736173047360353,0.0
5,Day 5,300191,IRSB100009075,Swap,1197.323773934826,1197.3385358761298,1197.3385358761298,0.014761941303731874,0.0
5,Day 5,300191,IRSB100009088,Swap,6723.23076319489,6724.161001246256,6724.161001246256,0.9302380513663593,0.0
5,Day 5,300191,IRSB100009103,Swap,16976.692147708134,16979.064325594532,16979.064325594532,2.3721778863982763,0.0
5,Day 5,300191,IRSB100009104,Swap,985.1444297883827,985.1592746037123,985.1592746037123,0.01484481532963855,0.0
5,Day 5,300191,IRSB100009109,Swap,764.6862261852797,764.6977489889109,764.6977489889109,0.011522803631237366,0.0
5,Day 5,300191,IRSB100009143,Swap,2043.4933066329709,2043.5632933861582,2043.5632933861582,0.06998675318732239,0.0
5,Day 5,300191,IRSB100009162,Swap,1874.1128564979556,1874.259198539125,1874.259198539125,0.14634204116941874,0.0
5,Day 5,300191,IRSB100009163,Swap,35696.120179707774,35709.22546086847,35709.22546086847,13.105281160693266,0.0
5,Day 5,300191,IRSB100009168,Swap,20146.690041587754,20155.05257167592,20155.05257167592,8.362530088164931,0.0
5,Day 5,300191,IRSB100009187,Swap,1912.6133431431977,1912.6919483145027,1912.6919483145027,0.07860517130507105,0.0
5,Day 5,300191,IRSB100009195,Swap,5942.681461577467,5942.933835296522,5942.933835296522,0.2523737190549582,0.0
5,Day 5,300191,IRSB100009204,Swap,48597.33515049863,48613.5125838757,48613.5125838757,16.177433377073612,0.0
5,Day 5,300191,IRSB100009211,Swap,12308.380904947126,12310.454859566109,12310.454859566109,2.0739546189834073,0.0
5,Day 5,300191,IRSB100009221,Swap,16944.295989282207,16947.243945486727,16947.243945486727,2.947956204519869,0.0
5,Day 5,300191,IRSB100009226,Swap,64309.89538317053,64334.21060312917,64334.21060312917,24.315219958640228,0.0
5,Day 5,300191,IRSB100009231,Swap,45774.5245039862,45791.76890420006,45791.76890420006,17.24440021385817,0.0
5,Day 5,300191,IRSB100009239,Swap,20579.38833090722,20582.29210958029,20582.29210958029,2.90377867306961,0.0
5,Day 5,300191,IRSB100009245,Swap,29493.14244457369,29502.07147918885,29502.07147918885,8.929034615161072,0.0
5,Day 5,300191,IRSB100009252,Swap,42480.03538015357,42494.8747707207,42494.8747707207,14.839390567132796,0.0
5,Day 5,300191,IRSB100009258,Swap,63190.64674085377,63218.0879513283,63218.0879513283,27.441210474527907,0.0
5,Day 5,300191,IRSB100009288,Swap,1146.3509208158089,1146.4200196280697,1146.4200196280697,0.06909881226079051,0.0
5,Day 5,300191,IRSB100009319,Swap,22910.756123044925,22917.94342654139,22917.94342654139,7.187303496466484,0.0
5,Day 5,300191,IRSB100009346,Swap,54289.95815304188,54314.2778468376,54314.2778468376,24.319693795718194,0.0
5,Day 5,300191,IRSB100009375,Swap,9951.970071054904,9954.001437708073,9954.001437708073,2.0313666531692434,0.0
5,Day 5,300191,IRSB100009384,Swap,19905.87083438327,19909.933961776795,19909.933961776795,4.063127393525065,0.0
5,Day 5,300191,IRSB100009392,Swap,16136.591127196303,16141.940687971995,16141.940687971995,5.349560775692225,0.0
5,Day 5,300191,IRSB100009413,Swap,22123.873360853093,22130.571352860446,22130.571352860446,6.697992007353605,0.0
5,Day 5,300191,IRSB100009427,Swap,15861.60810901957,15865.736615257169,15865.736615257169,4.12850623759914,0.0
5,Day 5,300191,IRSB100009437,Swap,45771.96076215049,45793.59340222912,45793.59340222912,21.632640078627446,0.0
5,Day 5,300191,IRSB100009458,Swap,7205.7393431437695,7206.923894483069,7206.923894483069,1.1845513392991052,0.0
5,Day 5,300191,IRSB100009466,Swap,4917.004849507322,4918.24424703542,4918.24424703542,1.23939752809747,0.0
5,Day 5,300191,IRSB100009470,Swap,225215.61239130376,-149955.85127747612,-149955.85127747612,-375171.4636687799,0.0
5,Day 5,300191,SECL100006670,Bond,9.767966438890799,9.768931935736216,9.768931935736216,0.0009654968454171353,0.0
5,Day 5,300191,XS2812505829,Bond,-7455.145814176376,-7455.571752930165,-7455.571752930165,-0.4259387537886141,0.0
5,Day 5,300191,XS2823899161,Bond,-15608.365160038778,-15610.786341047437,-15610.786341047437,-2.4211810086580954,0.0
5,Day 5,300191,XS2840087667,Bond,-15650.496610848146,-15652.856375182922,-15652.856375182922,-2.359764334776628,0.0
5,Day 5,300191,XS2841263358,Bond,-20395.20056909503,-20398.40877861424,-20398.40877861424,-3.208209519212687,0.0
5,Day 5,300191,XS2843279691,Bond,-8398.756833062806,-8400.117539325867,-8400.117539325867,-1.3607062630617293,0.0
5,Day 5,300191,XS2845159602,Bond,-19638.980787142566,-19644.110771959193,-19644.110771959193,-5.129984816627257,0.0
5,Day 5,300191,XS2865535673,Bond,-30977.83066221395,-30985.267804390962,-30985.267804390962,-7.437142177011992,0.0
5,Day 5,300191,XS2895045164,Bond,-34474.175886103396,-34485.753523109845,-34485.753523109845,-11.57763700644864,0.0
5,Day 5,300191,XS2903381072,Bond,-72411.42758058089,-72453.61594489591,-72453.61594489591,-42.18836431502132,0.0
5,Day 5,300191,XS2906220855,Bond,-74522.34775322242,-74567.01648333471,-74567.01648333471,-44.66873011228745,0.0
5,Day 5,300191,XS2908892438,Bond,-29485.473566502777,-29499.072639525475,-29499.072639525475,-13.599073022698576,0.0
5,Day 5,300191,XS2914666057,Bond,-42277.85330570295,-42295.341932399555,-42295.341932399555,-17.488626696605934,0.0
5,Day 5,300191,XS2920487852,Bond,-84490.24850466117,-84547.82395727128,-84547.82395727128,-57.57545261010819,0.0
5,Day 5,300191,XS2924143154,Bond,-45361.73967302606,-45381.89606037143,-45381.89606037143,-20.156387345370604,0.0
5,Day 5,300191,XS2932960730,Bond,-36358.7826492373,-36376.083654352966,-36376.083654352966,-17.301005115667067,0.0
5,Day 5,300191,XS2942506978,Bond,-38666.18192813867,-38685.7803064971,-38685.7803064971,-19.598378358430637,0.0
5,Day 5,300191,XS2974163672,Bond,-52427.157578698374,-52445.47245835042,-52445.47245835042,-18.31487965204724,0.0
5,Day 5,300191,XS2976487483,Bond,-3558.8904584584247,-3558.9906388183085,-3558.9906388183085,-0.1001803598837796,0.0
5,Day 5,300191,XS2976509716,Bond,-16293.478265701793,-16298.782435889623,-16298.782435889623,-5.3041701878300955,0.0
5,Day 5,300191,XS2977963219,Bond,-61706.37738444055,-61726.66646938861,-61726.66646938861,-20.289084948060918,0.0
5,Day 5,300191,XS2985295562,Bond,-5082.376473218319,-5082.769962577692,-5082.769962577692,-0.39348935937323404,0.0
5,Day 5,300191,XS2989343293,Bond,-92891.5367281141,-92979.08880042713,-92979.08880042713,-87.55207231303211,0.0
5,Day 5,300191,XS2993382667,Bond,-126535.32403584963,-126643.37661063793,-126643.37661063793,-108.05257478830754,0.0
5,Day 5,300191,XS2994493786,Bond,-32226.560533707976,-32240.41986647827,-32240.41986647827,-13.859332770294714,0.0
5,Day 5,300191,XS2996733593,Bond,-4260.917362320629,-4261.397317099378,-4261.397317099378,-0.47995477874883363,0.0
5,Day 5,300191,XS2996858960,Bond,-112065.87032898245,-112192.20847571331,-112192.20847571331,-126.33814673086454,0.0
5,Day 5,300191,XS2997427682,Bond,-167263.32942239524,-167425.6379641024,-167425.6379641024,-162.30854170717066,0.0
5,Day 5,300191,XS2998732262,Bond,-119050.07898881043,-119165.18256662143,-119165.18256662143,-115.10357781099447,0.0
5,Day 5,300191,XS2999542348,Bond,-53981.12776454847,-54000.53091839698,-54000.53091839698,-19.403153848506918,0.0
5,Day 5,300191,XS2999676203,Bond,-76855.08415867966,-76914.76840844499,-76914.76840844499,-59.68424976532697,0.0
5,Day 5,300191,XS3002279886,Bond,-110561.43482079495,-110660.53438265824,-110660.53438265824,-99.09956186328782,0.0
5,Day 5,300191,XS3002353103,Bond,-11174.557099011263,-11176.209594909773,-11176.209594909773,-1.6524958985100966,0.0
5,Day 5,300191,XS3003206359,Bond,-164247.36065561653,-164430.63812305752,-164430.63812305752,-183.2774674409884,0.0
5,Day 5,300191,XS3005193340,Bond,-2816.1225356035025,-2816.516111942841,-2816.516111942841,-0.39357633933832403,0.0
5,Day 5,300191,XS3006178597,Bond,-59679.17791517852,-59727.188260380186,-59727.188260380186,-48.01034520166286,0.0
5,Day 5,300191,XS3010368689,Bond,-3909.833628046909,-3910.1367371396336,-3910.1367371396336,-0.3031090927247533,0.0
5,Day 5,300191,XS3015128211,Bond,-24008.95391317133,-24020.517707238585,-24020.517707238585,-11.563794067253184,0.0
5,Day 5,300191,XS3020856848,Bond,-41363.76436359973,-41391.34134209442,-41391.34134209442,-27.576978494689683,0.0
5,Day 5,300191,XS3020942176,Bond,-57626.9394471445,-57671.67304813735,-57671.67304813735,-44.73360099285492,0.0
5,Day 5,300191,XS3033735351,Bond,-9022.56648063551,-9023.21155382605,-9023.21155382605,-0.6450731905388238,0.0
5,Day 5,300191,XS3038488436,Bond,-61768.44226867386,-61846.48825842576,-61846.48825842576,-78.04598975189583,0.0
5,Day 5,300191,XS3041239669,Bond,-4511.228639454595,-4511.551107742042,-4511.551107742042,-0.32246828744700906,0.0
5,Day 5,300191,XS3041246524,Bond,-2462.2858251059283,-2462.405829309566,-2462.405829309566,-0.12000420363756348,0.0
5,Day 5,300191,XS3041382113,Bond,-7203.363087566834,-7204.393227045935,-7204.393227045935,-1.030139479101308,0.0
6,Day 10,300191,BE6359531173,Bond,-6714.492227916179,-6715.154422360955,-6715.154422360955,-0.6621944447761052,0.0
6,Day 10,300191,BE6360390031,Bond,-5253.746432167513,-5254.431252607265,-5254.431252607265,-0.6848204397520021,0.0
6,Day 10,300191,CSH_EUR_DB,Cash,15126.002280871355,15126.002280871355,38769.22544644902,0.0,23643.223165577663
6,Day 10,300191,DE000CZ450R9,Bond,-141070.92026800005,-141233.09629577192,-141233.09629577192,-162.1760277718713,0.0
6,Day 10,300191,DE000CZ451J4,Bond,-42027.79801196699,-42063.5183635925,-42063.5183635925,-35.720351625510375,0.0
6,Day 10,300191,DE000CZ452E3,Bond,-118901.16661786765,-119045.40333169984,-119045.40333169984,-144.23671383218607,0.0
6,Day 10,300191,FR0014003N51,Bond,0.0,0.0,0.0,0.0,0.0
6,Day 10,300191,FR0128580331,Bond,-4473.647067992158,-4473.902822338779,-4473.902822338779,-0.25575434662096086,0.0
6,Day 10,300191,FR0128584150,Bond,-5964.13831275159,-5964.4794919738215,-5964.4794919738215,-0.3411792222314034,0.0
6,Day 10,300191,FR0128585413,Bond,-8907.197515754217,-8907.806286328314,-8907.806286328314,-0.6087705740974343,0.0
6,Day 10,300191,FR0128607365,Bond,-10340.103756155788,-10340.924671025543,-10340.924671025543,-0.8209148697551427,0.0
6,Day 10,300191,FR0128614064,Bond,-9785.457335275623,-9787.112415014195,-9787.112415014195,-1.6550797385716578,0.0
6,Day 10,300191,FR0128614254,Bond,-9323.31432813855,-9325.043015331472,-9325.043015331472,-1.7286871929227345,0.0
6,Day 10,300191,FR0128614551,Bond,-10181.86910449575,-10183.200983172743,-10183.200983172743,-1.3318786769923463,0.0
6,Day 10,300191,FR0128615376,Bond,-12300.072824053326,-12302.019420993027,-12302.019420993027,-1.946596939700612,0.0
6,Day 10,300191,FR0128633858,Bond,-14686.371991338949,-14688.03218059836,-14688.03218059836,-1.660189259411709,0.0
6,Day 10,300191,FR0128635192,Bond,-12442.310288796556,-12443.799889563865,-12443.799889563865,-1.4896007673087297,0.0
6,Day 10,300191,FR0128635606,Bond,-6220.070983231154,-6220.815604902508,-6220.815604902508,-0.7446216713542526,0.0
6,Day 10,300191,FR0128656842,Bond,-51042.597503550816,-51059.511521819186,-51059.511521819186,-16.914018268369546,0.0
6,Day 10,300191,FR0128662154,Bond,-10473.03155272541,-10475.762363488786,-10475.762363488786,-2.730810763376212,0.0
6,Day 10,300191,FR0128666064,Bond,-15357.721517707458,-15360.760294714939,-15360.760294714939,-3.038777007481258,0.0
6,Day 10,300191,FR0128692607,Bond,-76176.94858447238,-76194.228233864,-76194.228233864,-17.279649391624844,0.0
6,Day 10,300191,FR0128768654,Bond,-74972.7653044866,-74994.60340637434,-74994.60340637434,-21.838101887740777,0.0
6,Day 10,300191,FR0128787282,Bond,-18138.908067629072,-18147.70757601692,-18147.70757601692,-8.799508387848618,0.0
6,Day 10,300191,FR0128789924,Bond,-35365.63621304582,-35375.37316051433,-35375.37316051433,-9.736947468511062,0.0
6,Day 10,300191,FR0128806710,Bond,-22394.544549991493,-22402.36285944472,-22402.36285944472,-7.818309453225083,0.0
6,Day 10,300191,FR0128813492,Bond,-26993.59939772019,-27003.088728791594,-27003.088728791594,-9.489331071403285,0.0
6,Day 10,300191,FR0128816198,Bond,-18386.00294746532,-18392.60956853806,-18392.60956853806,-6.606621072740381,0.0
6,Day 10,300191,FR0128816420,Bond,-1624.0523184199228,-1624.1682828317787,-1624.1682828317787,-0.11596441185588446,0.0
6,Day 10,300191,FR0128867167,Bond,-22311.268641799677,-22316.171091086413,-22316.171091086413,-4.902449286735646,0.0
6,Day 10,300191,FR0128867399,Bond,-42431.65078369931,-42443.4902248244,-42443.4902248244,-11.83944112509198,0.0
6,Day 10,300191,FR0128867449,Bond,-12924.490303730538,-12927.786230979085,-12927.786230979085,-3.2959272485477413,0.0
6,Day 10,300191,FR0128902766,Bond,-24802.28760428781,-24814.362128351837,-24814.362128351837,-12.074524064028083,0.0
6,Day 10,300191,FR0128902923,Bond,-41774.51636237826,-41797.4038017769,-41797.4038017769,-22.88743939864071,0.0
6,Day 10,300191,FR0128910587,Bond,-3773.034877045447,-3773.3169308638203,-3773.3169308638203,-0.2820538183732424,0.0
6,Day 10,300191,FR0128913656,Bond,-48404.53624611828,-48452.15166656033,-48452.15166656033,-47.61542044204543,0.0
6,Day 10,300191,FR0128913979,Bond,-86386.01641146945,-86435.20240466027,-86435.20240466027,-49.185993190825684,0.0
6,Day 10,300191,FR0128958545,Bond,-4579.764768562076,-4580.598430283667,-4580.598430283667,-0.8336617215909428,0.0
6,Day 10,300191,FR0128963560,Bond,-16215.610753627867,-16217.351959479145,-16217.351959479145,-1.7412058512782096,0.0
6,Day 10,300191,FR0128984541,Bond,-27699.012728485428,-27706.57533704219,-27706.57533704219,-7.562608556763735,0.0
6,Day 10,300191,FR0128985662,Bond,-2627.794585425131,-2627.880011332424,-2627.880011332424,-0.08542590729302901,0.0
6,Day 10,300191,FR0129012466,Bond,-19476.382593993312,-19478.877558491233,-19478.877558491233,-2.4949644979205914,0.0
6,Day 10,300191,FR0129014306,Bond,-33965.20528809154,-33974.31623710409,-33974.31623710409,-9.110949012545461,0.0
6,Day 10,300191,FR0129014868,Bond,-100814.15728945956,-100895.12597023346,-100895.12597023346,-80.96868077390536,0.0
6,Day 10,300191,FR0129025500,Bond,-9322.28430221046,-9324.011584166954,-9324.011584166954,-1.7272819564932433,0.0
6,Day 10,300191,FR0129026011,Bond,-903.2189045304777,-903.251197250217,-903.251197250217,-0.03229271973930281,0.0
6,Day 10,300191,FR0129026433,Bond,-613.8521242998638,-613.8860346202069,-613.8860346202069,-0.03391032034312502,0.0
6,Day 10,300191,FR0129026458,Bond,-9548.443039744665,-9550.862577001886,-9550.862577001886,-2.4195372572212364,0.0
6,Day 10,300191,FR0129026656,Bond,-4797.235277478104,-4797.695812064741,-4797.695812064741,-0.4605345866375501,0.0
6,Day 10,300191,FR0129030120,Bond,-15983.462918874291,-15985.15114727323,-15985.15114727323,-1.6882283989398275,0.0
6,Day 10,300191,FR0129030807,Bond,-6882.187926884235,-6882.970483490914,-6882.970483490914,-0.7825566066794636,0.0
6,Day 10,300191,FR0129052264,Bond,-69891.35979299004,-69939.775267604,-69939.775267604,-48.41547461395385,0.0
6,Day 10,300191,FR0129053411,Bond,-12123.550192788516,-12125.007498402576,-12125.007498402576,-1.4573056140598055,0.0
6,Day 10,300191,FR0129053510,Bond,-4918.19812695645,-4918.677608455996,-4918.677608455996,-0.4794814995457273,0.0
6,Day 10,300191,FR0129059954,Bond,-1724.942613740286,-1724.981856420031,-1724.981856420031,-0.039242679744802444,0.0
6,Day 10,300191,FR0129061463,Bond,-4185.390915594932,-4185.6221661391155,-4185.6221661391155,-0.23125054418323998,0.0
6,Day 10,300191,FR0129061638,Bond,-3609.2663768375073,-3609.524401761902,-3609.524401761902,-0.2580249243947037,0.0
6,Day 10,300191,FR0129065985,Bond,-19511.135173020935,-19514.158753669275,-19514.158753669275,-3.0235806483397027,0.0
6,Day 10,300191,FR0129066371,Bond,-12168.60003941549,-12170.49834102164,-12170.49834102164,-1.8983016061483795,0.0
6,Day 10,300191,FR0129083459,Bond,-52043.10071018729,-52070.27021603215,-52070.27021603215,-27.169505844860396,0.0
6,Day 10,300191,FR0129101939,Bond,-6280.881402076684,-6282.451345854872,-6282.451345854872,-1.569943778187735,0.0
6,Day 10,300191,FR0129102523,Bond,-821.184487351639,-821.2084952191522,-821.2084952191522,-0.024007867513205383,0.0
6,Day 10,300191,FR0129104735,Bond,-96769.31980494822,-96843.83351135039,-96843.83351135039,-74.51370640216919,0.0
6,Day 10,300191,FR0129105732,Bond,-1264.168130879626,-1264.2256570531943,-1264.2256570531943,-0.05752617356824885,0.0
6,Day 10,300191,FR0129106086,Bond,-2266.967389444877,-2267.103008992555,-2267.103008992555,-0.1356195476778339,0.0
6,Day 10,300191,FR0129106409,Bond,-5473.7367299588295,-5474.1604995039315,-5474.1604995039315,-0.4237695451020045,0.0
6,Day 10,300191,FR0129107100,Bond,-4558.03012139385,-4558.35829956259,-4558.35829956259,-0.3281781687401235,0.0
6,Day 10,300191,FR0129107423,Bond,-37399.89700413129,-37417.415255808526,-37417.415255808526,-17.51825167723291,0.0
6,Day 10,300191,FR0129108546,Bond,-60156.82297756515,-60204.86868322563,-60204.86868322563,-48.04570566047914,0.0
6,Day 10,300191,FR0129108900,Bond,-17419.415715737876,-17426.15405255114,-17426.15405255114,-6.73833681326505,0.0
6,Day 10,300191,FR0129108918,Bond,-22960.702060812415,-22967.2661877062,-22967.2661877062,-6.564126893783396,0.0
6,Day 10,300191,FR0129109825,Bond,-16310.136840343988,-16323.388259087322,-16323.388259087322,-13.251418743333488,0.0
6,Day 10,300191,FR0129110146,Bond,-103607.5920117668,-103679.41050295664,-103679.41050295664,-71.81849118984246,0.0
6,Day 10,300191,IRSB100008195,Swap,5855.1509974680985,5855.511950245615,5855.511950245615,0.3609527775161041,0.0
6,Day 10,300191,IRSB100008252,Swap,3988.2167455252984,3988.5063143273283,3988.5063143273283,0.2895688020298621,0.0
6,Day 10,300191,IRSB100008289,Swap,3805.706634505124,3806.0090203299733,3806.0090203299733,0.3023858248493525,0.0
6,Day 10,300191,IRSB100008398,Swap,7439.252892823261,7440.017231374127,7440.017231374127,0.7643385508654319,0.0
6,Day 10,300191,IRSB100008403,Swap,3967.556353670997,3967.9639962571932,3967.9639962571932,0.4076425861962889,0.0
6,Day 10,300191,IRSB100008630,Swap,7503.014080599141,7504.555851665705,7504.555851665705,1.5417710665633422,0.0
6,Day 10,300191,IRSB100008770,Swap,27686.78088394783,27693.076998154385,27693.076998154385,6.2961142065541935,0.0
6,Day 10,300191,IRSB100008780,Swap,28517.109744935737,28523.790014960974,28523.790014960974,6.680270025237405,0.0
6,Day 10,300191,IRSB100008821,Swap,644.7970439553886,644.8173608954297,644.8173608954297,0.020316940041084308,0.0
6,Day 10,300191,IRSB100008858,Swap,32354.393636268756,32362.992212557147,32362.992212557147,8.598576288390177,0.0
6,Day 10,300191,IRSB100009066,Swap,8800.944760863733,8801.487313141053,8801.487313141053,0.5425522773202829,0.0
6,Day 10,300191,IRSB100009071,Swap,19975.9823831808,19978.718931061718,19978.718931061718,2.736547880918806,0.0
6,Day 10,300191,IRSB100009075,Swap,1197.3385358761298,1197.3532979994352,1197.3532979994352,0.01476212330544513,0.0
6,Day 10,300191,IRSB100009088,Swap,6724.161001246256,6725.091368006998,6725.091368006998,0.9303667607418902,0.0
6,Day 10,300191,IRSB100009103,Swap,16979.064325594532,16981.436834948796,16981.436834948796,2.3725093542634568,0.0
6,Day 10,300191,IRSB100009104,Swap,985.1592746037123,985.1741196427337,985.1741196427337,0.01484503902133838,0.0
6,Day 10,300191,IRSB100009109,Swap,764.6977489889109,764.7092719661755,764.7092719661755,0.011522977264576184,0.0
6,Day 10,300191,IRSB100009143,Swap,2043.5632933861582,2043.6332825362929,2043.6332825362929,0.06998915013468832,0.0
6,Day 10,300191,IRSB100009162,Swap,1874.259198539125,1874.405552007564,1874.405552007564,0.14635346843897423,0.0
6,Day 10,300191,IRSB100009163,Swap,35709.22546086847,35722.33555343145,35722.33555343145,13.110092562979844,0.0
6,Day 10,300191,IRSB100009168,Swap,20155.05257167592,20163.4185729005,20163.4185729005,8.36600122458185,0.0
6,Day 10,300191,IRSB100009187,Swap,1912.6919483145027,1912.7705567163473,1912.7705567163473,0.07860840184457629,0.0
6,Day 10,300191,IRSB100009195,Swap,5942.933835296522,5943.186219733381,5943.186219733381,0.25238443685884704,0.0
6,Day 10,300191,IRSB100009204,Swap,48613.5125838757,48629.695402514124,48629.695402514124,16.18281863842276,0.0
6,Day 10,300191,IRSB100009211,Swap,12310.454859566109,12312.529163645171,12312.529163645171,2.0743040790621308,0.0
6,Day 10,300191,IRSB100009221,Swap,16947.243945486727,16950.192414574507,16950.192414574507,2.948469087779813,0.0
6,Day 10,300191,IRSB100009226,Swap,64334.21060312917,64358.53501653959,64358.53501653959,24.324413410417037,0.0
6,Day 10,300191,IRSB100009231,Swap,45791.76890420006,45809.01980080774,45809.01980080774,17.250896607685718,0.0
6,Day 10,300191,IRSB100009239,Swap,20582.29210958029,20585.196297980336,20585.196297980336,2.9041884000471327,0.0
6,Day 10,300191,IRSB100009245,Swap,29502.07147918885,29511.00321706492,29511.00321706492,8.931737876071566,0.0
6,Day 10,300191,IRSB100009252,Swap,42494.8747707207,42509.719345076184,42509.719345076184,14.844574355483928,0.0
6,Day 10,300191,IRSB100009258,Swap,63218.0879513283,63245.54107844036,63245.54107844036,27.4531271120577,0.0
6,Day 10,300191,IRSB100009288,Swap,1146.4200196280697,1146.4891226054126,1146.4891226054126,0.06910297734293636,0.0
6,Day 10,300191,IRSB100009319,Swap,22917.94342654139,22925.132984757485,22925.132984757485,7.189558216094156,0.0
6,Day 10,300191,IRSB100009346,Swap,54314.2778468376,54338.60843486729,54338.60843486729,24.33058802969026,0.0
6,Day 10,300191,IRSB100009375,Swap,9954.001437708073,9956.033218997785,9956.033218997785,2.031781289711944,0.0
6,Day 10,300191,IRSB100009384,Swap,19909.933961776795,19913.997918523848,19913.997918523848,4.063956747053453,0.0
6,Day 10,300191,IRSB100009392,Swap,16141.940687971995,16147.292022220181,16147.292022220181,5.351334248185594,0.0
6,Day 10,300191,IRSB100009413,Swap,22130.571352860446,22137.271372681655,22137.271372681655,6.700019821208116,0.0
6,Day 10,300191,IRSB100009427,Swap,15865.736615257169,15869.866196074572,15869.866196074572,4.129580817403621,0.0
6,Day 10,300191,IRSB100009437,Swap,45793.59340222912,45815.23626627694,45815.23626627694,21.642864047818875,0.0
6,Day 10,300191,IRSB100009458,Swap,7206.923894483069,7208.108640550738,7208.108640550738,1.184746067669039,0.0
6,Day 10,300191,IRSB100009466,Swap,4918.24424703542,4919.483956970415,4919.483956970415,1.239709934995517,0.0
6,Day 10,300191,IRSB100009470,Swap,-149955.85127747612,99845.46405816125,99845.46405816125,249801.31533563737,0.0
6,Day 10,300191,SECL100006670,Bond,9.768931935736216,9.76989752801441,9.76989752801441,0.0009655922781934834,0.0
6,Day 10,300191,XS2812505829,Bond,-7455.571752930165,-7455.997716019336,-7455.997716019336,-0.42596308917109127,0.0
6,Day 10,300191,XS2823899161,Bond,-15610.786341047437,-15613.20789763146,-15613.20789763146,-2.4215565840240743,0.0
6,Day 10,300191,XS2840087667,Bond,-15652.856375182922,-15655.216495320321,-15655.216495320321,-2.360120137398553,0.0
6,Day 10,300191,XS2841263358,Bond,-20398.40877861424,-20401.617492791807,-20401.617492791807,-3.208714177566435,0.0
6,Day 10,300191,XS2843279691,Bond,-8400.117539325867,-8401.478466040784,-8401.478466040784,-1.3609267149167863,0.0
6,Day 10,300191,XS2845159602,Bond,-19644.110771959193,-19649.242096801787,-19649.242096801787,-5.13132484259404,0.0
6,Day 10,300191,XS2865535673,Bond,-30985.267804390962,-30992.70673207337,-30992.70673207337,-7.438927682407666,0.0
6,Day 10,300191,XS2895045164,Bond,-34485.753523109845,-34497.33504829274,-34497.33504829274,-11.581525182897167,0.0
6,Day 10,300191,XS2903381072,Bond,-72453.61594489591,-72495.82888900646,-72495.82888900646,-42.21294411054987,0.0
6,Day 10,300191,XS2906220855,Bond,-74567.01648333471,-74611.71198790472,-74611.71198790472,-44.695504570016055,0.0
